time,st.mix,3HE,sample.37.dnp.2um.algae,sample.194.control.2um.algae,sample.47.control.yeast,sample.54.2um.yeast,sample.110.10um.3day.control
0,3,-8,0,3,2,1,4
0.00833,2,-8,0,3,2,1,4
0.01667,2,-8,0,1,1,0,-1
0.025,2,-8,-1,0,0,1,-1
0.03333,3,-9,0,0,0,1,-1
0.04167,2,-9,-2,0,0,-1,1
0.05,2,-9,-2,0,0,-1,1
0.05833,2,-10,-1,0,0,-1,2
0.06667,1,-10,0,-1,0,0,2
0.075,2,-9,0,-3,-1,0,2
0.08333,2,-9,0,-4,-1,0,2
0.09167,1,-9,1,-4,0,-1,2
0.1,1,-8,1,-4,0,-1,0
0.10833,2,-8,1,-3,-2,0,-1
0.11667,2,-8,1,-3,-2,0,-1
0.125,1,-8,2,-2,-2,0,0
0.13333,1,-9,1,-1,-2,0,1
0.14167,0,-11,0,-1,-2,-1,2
0.15,-1,-12,-1,-1,-2,-1,2
0.15833,-1,-12,-1,-1,-3,-2,3
0.16667,-1,-12,0,-1,-2,-2,4
0.175,0,-12,0,-1,-1,-1,3
0.18333,1,-13,1,-1,0,-1,2
0.19167,0,-13,2,-2,-1,-1,1
0.2,-1,-13,1,-2,-2,-1,2
0.20833,-2,-13,1,-1,-2,-1,2
0.21667,-2,-13,1,0,-1,-1,3
0.225,-1,-14,2,-1,-1,-1,3
0.23333,-1,-14,3,-1,-1,-1,3
0.24167,-1,-14,2,-1,-1,-1,3
0.25,0,-14,2,-1,-1,-2,3
0.25833,0,-14,2,-1,-1,-3,3
0.26667,0,-13,1,-2,-1,-4,2
0.275,0,-14,1,-2,-1,-4,2
0.28333,0,-14,2,-2,0,-4,2
0.29167,0,-14,1,-2,-1,-3,3
0.3,1,-14,1,-2,-1,-3,2
0.30833,2,-15,1,-3,-1,-3,2
0.31667,2,-16,1,-3,-1,-4,3
0.325,1,-17,0,-2,0,-4,2
0.33333,1,-17,0,-2,-1,-4,2
0.34167,0,-17,-1,-3,-2,-4,1
0.35,-1,-16,-2,-3,-2,-3,1
0.35833,-1,-16,-3,-3,-1,-2,2
0.36667,-2,-17,-3,-3,-1,-1,3
0.375,-2,-18,-3,-3,-1,-1,3
0.38333,-3,-18,-3,-2,-3,-2,3
0.39167,-3,-18,-3,-3,-4,-3,3
0.4,-4,-18,-2,-4,-4,-2,3
0.40833,-3,-19,-1,-5,-3,-1,2
0.41667,-3,-20,-1,-5,-2,-2,2
0.425,-3,-21,-1,-4,-1,-2,2
0.43333,-3,-21,-1,-3,-2,-3,2
0.44167,-4,-22,-2,-3,-3,-3,2
0.45,-5,-21,-2,-5,-3,-3,1
0.45833,-5,-21,-2,-4,-3,-3,1
0.46667,-5,-22,-3,-4,-3,-4,1
0.475,-5,-24,-2,-3,-2,-4,1
0.48333,-4,-26,-2,-2,-2,-3,0
0.49167,-4,-27,-1,-3,-2,-3,0
0.5,-5,-28,0,-3,-2,-3,0
0.50833,-6,-28,1,-5,-2,-4,0
0.51667,-6,-29,1,-5,-2,-5,1
0.525,-7,-28,-1,-5,-2,-6,-1
0.53333,-7,-27,-2,-5,-2,-6,-1
0.54167,-6,-27,-2,-4,-3,-6,-1
0.55,-5,-28,-2,-3,-4,-6,-2
0.55833,-5,-29,-3,-3,-4,-6,-2
0.56667,-6,-30,-4,-4,-4,-5,-2
0.575,-7,-30,-3,-5,-4,-4,-2
0.58333,-7,-31,-3,-5,-5,-4,-2
0.59167,-7,-32,-5,-5,-6,-4,-2
0.6,-7,-31,-6,-5,-6,-6,-1
0.60833,-7,-31,-6,-6,-5,-8,-1
0.61667,-6,-30,-5,-7,-5,-8,-1
0.625,-6,-29,-5,-6,-5,-8,-2
0.63333,-7,-28,-5,-6,-5,-6,-3
0.64167,-7,-29,-6,-6,-6,-6,-3
0.65,-8,-30,-7,-7,-6,-7,-2
0.65833,-7,-31,-7,-9,-5,-8,-3
0.66667,-7,-32,-7,-11,-5,-8,-4
0.675,-6,-33,-7,-10,-7,-9,-4
0.68333,-7,-33,-6,-9,-8,-8,-3
0.69167,-8,-33,-6,-9,-8,-8,-3
0.7,-8,-34,-7,-9,-7,-8,-4
0.70833,-9,-34,-7,-9,-7,-8,-5
0.71667,-9,-34,-6,-10,-7,-9,-6
0.725,-10,-35,-6,-11,-8,-9,-6
0.73333,-11,-35,-6,-10,-8,-9,-5
0.74167,-11,-35,-7,-10,-8,-8,-4
0.75,-12,-36,-7,-10,-8,-8,-4
0.75833,-11,-36,-7,-10,-7,-7,-4
0.76667,-11,-35,-8,-10,-7,-8,-3
0.775,-11,-35,-8,-11,-8,-9,-4
0.78333,-10,-35,-8,-13,-8,-10,-5
0.79167,-9,-36,-8,-14,-8,-10,-7
0.8,-9,-36,-8,-14,-8,-10,-7
0.80833,-8,-36,-9,-13,-8,-11,-8
0.81667,-9,-37,-9,-13,-9,-12,-8
0.825,-10,-38,-9,-14,-9,-12,-7
0.83333,-9,-39,-9,-15,-8,-11,-7
0.84167,-9,-40,-9,-14,-8,-12,-8
0.85,-9,-40,-9,-14,-8,-13,-7
0.85833,-10,-41,-10,-14,-9,-12,-7
0.86667,-12,-41,-10,-14,-10,-12,-7
0.875,-13,-42,-10,-14,-10,-11,-7
0.88333,-13,-42,-10,-15,-10,-12,-7
0.89167,-13,-43,-10,-14,-11,-13,-8
0.9,-14,-43,-10,-13,-11,-13,-8
0.90833,-13,-42,-10,-14,-11,-11,-7
0.91667,-13,-43,-11,-15,-11,-10,-6
0.925,-13,-43,-11,-16,-11,-9,-7
0.93333,-14,-43,-11,-17,-12,-9,-10
0.94167,-14,-42,-11,-17,-12,-11,-10
0.95,-15,-42,-12,-16,-12,-12,-10
0.95833,-16,-43,-12,-15,-12,-12,-10
0.96667,-15,-43,-13,-16,-12,-12,-10
0.975,-14,-44,-13,-17,-12,-13,-10
0.98333,-12,-44,-12,-18,-12,-13,-11
0.99167,-13,-44,-12,-17,-12,-13,-11
1,-14,-44,-12,-17,-12,-12,-11
1.00833,-15,-44,-12,-18,-13,-13,-11
1.01667,-15,-44,-12,-19,-13,-13,-11
1.025,-15,-44,-13,-18,-14,-13,-12
1.03333,-15,-43,-13,-18,-13,-13,-12
1.04167,-16,-44,-14,-17,-13,-13,-12
1.05,-17,-45,-14,-17,-12,-14,-13
1.05833,-17,-44,-13,-17,-12,-15,-14
1.06667,-16,-46,-13,-18,-12,-15,-13
1.075,-16,-47,-13,-19,-13,-15,-13
1.08333,-16,-48,-14,-21,-13,-15,-12
1.09167,-16,-47,-14,-21,-13,-16,-13
1.1,-16,-48,-15,-21,-14,-15,-13
1.10833,-15,-48,-15,-20,-14,-15,-13
1.11667,-15,-48,-15,-20,-14,-14,-14
1.125,-16,-50,-15,-19,-14,-14,-13
1.13333,-17,-50,-15,-19,-13,-14,-12
1.14167,-18,-50,-16,-19,-14,-15,-12
1.15,-18,-50,-17,-20,-15,-15,-13
1.15833,-18,-51,-17,-21,-15,-15,-13
1.16667,-18,-51,-17,-22,-15,-16,-14
1.175,-16,-51,-18,-22,-15,-16,-16
1.18333,-16,-53,-18,-20,-17,-17,-15
1.19167,-17,-54,-17,-21,-17,-17,-15
1.2,-18,-54,-17,-22,-17,-16,-14
1.20833,-18,-54,-18,-22,-17,-17,-14
1.21667,-18,-53,-19,-22,-17,-17,-14
1.225,-18,-52,-19,-23,-17,-18,-13
1.23333,-19,-51,-19,-25,-17,-19,-13
1.24167,-19,-50,-18,-26,-17,-20,-15
1.25,-19,-51,-17,-25,-17,-20,-16
1.25833,-19,-52,-16,-24,-17,-20,-15
1.26667,-18,-52,-16,-24,-17,-21,-15
1.275,-18,-54,-16,-24,-17,-20,-15
1.28333,-18,-53,-17,-24,-16,-20,-16
1.29167,-19,-53,-18,-23,-16,-20,-15
1.3,-19,-54,-18,-23,-16,-21,-14
1.30833,-19,-54,-17,-22,-17,-20,-14
1.31667,-21,-55,-18,-22,-18,-20,-14
1.325,-20,-55,-17,-22,-18,-20,-15
1.33333,-20,-55,-17,-23,-17,-20,-17
1.34167,-20,-55,-17,-23,-16,-20,-18
1.35,-21,-56,-18,-23,-16,-20,-18
1.35833,-22,-57,-19,-24,-16,-20,-18
1.36667,-23,-57,-19,-25,-17,-19,-18
1.375,-24,-57,-20,-24,-18,-19,-19
1.38333,-23,-57,-19,-24,-18,-19,-19
1.39167,-22,-57,-18,-25,-18,-20,-18
1.4,-21,-57,-18,-26,-19,-22,-18
1.40833,-21,-58,-18,-26,-20,-22,-19
1.41667,-20,-59,-18,-27,-21,-23,-19
1.425,-21,-60,-20,-27,-22,-22,-20
1.43333,-21,-60,-21,-26,-21,-22,-19
1.44167,-21,-59,-21,-26,-20,-22,-19
1.45,-21,-59,-22,-25,-21,-22,-19
1.45833,-21,-60,-22,-25,-21,-22,-19
1.46667,-22,-60,-23,-27,-21,-22,-19
1.475,-23,-61,-23,-28,-20,-21,-19
1.48333,-24,-62,-22,-28,-19,-19,-18
1.49167,-24,-62,-21,-29,-19,-19,-19
1.5,-23,-62,-20,-30,-18,-20,-19
1.50833,-23,-61,-19,-30,-18,-20,-19
1.51667,-24,-62,-19,-28,-19,-21,-19
1.525,-24,-62,-19,-28,-20,-20,-20
1.53333,-23,-62,-20,-27,-20,-21,-20
1.54167,-23,-62,-21,-27,-20,-23,-20
1.55,-22,-62,-21,-27,-20,-24,-19
1.55833,-22,-63,-21,-27,-20,-23,-19
1.56667,-22,-63,-20,-27,-19,-21,-19
1.575,-22,-62,-20,-28,-19,-20,-20
1.58333,-22,-62,-20,-28,-20,-20,-20
1.59167,-24,-62,-21,-29,-21,-21,-20
1.6,-24,-63,-21,-29,-21,-21,-20
1.60833,-24,-62,-22,-28,-20,-21,-20
1.61667,-24,-62,-22,-28,-21,-22,-21
1.625,-24,-62,-22,-29,-21,-24,-23
1.63333,-23,-63,-22,-30,-21,-24,-23
1.64167,-23,-63,-23,-30,-22,-24,-23
1.65,-23,-63,-23,-29,-23,-23,-23
1.65833,-24,-65,-22,-30,-24,-23,-24
1.66667,-24,-66,-22,-31,-23,-23,-24
1.675,-23,-66,-22,-30,-23,-24,-23
1.68333,-24,-65,-21,-31,-22,-25,-23
1.69167,-24,-65,-22,-31,-21,-25,-22
1.7,-24,-65,-22,-30,-20,-24,-22
1.70833,-24,-65,-22,-29,-20,-25,-22
1.71667,-24,-64,-23,-29,-21,-26,-21
1.725,-23,-66,-24,-29,-21,-27,-21
1.73333,-23,-66,-24,-30,-21,-26,-21
1.74167,-24,-66,-23,-30,-22,-25,-21
1.75,-24,-67,-23,-29,-21,-24,-21
1.75833,-24,-66,-23,-29,-20,-24,-21
1.76667,-23,-66,-23,-30,-20,-24,-21
1.775,-24,-67,-24,-30,-20,-24,-21
1.78333,-25,-67,-24,-30,-21,-24,-22
1.79167,-26,-67,-24,-30,-21,-24,-22
1.8,-26,-67,-23,-29,-21,-23,-22
1.80833,-25,-67,-22,-30,-20,-23,-22
1.81667,-25,-68,-20,-30,-20,-24,-23
1.825,-25,-70,-19,-31,-21,-24,-23
1.83333,-25,-69,-19,-32,-21,-24,-23
1.84167,-24,-68,-21,-32,-21,-24,-23
1.85,-24,-68,-23,-31,-21,-25,-23
1.85833,-25,-68,-24,-31,-20,-25,-24
1.86667,-25,-69,-25,-31,-20,-25,-25
1.875,-25,-71,-24,-31,-21,-24,-24
1.88333,-26,-71,-23,-31,-22,-24,-23
1.89167,-26,-71,-23,-31,-23,-23,-24
1.9,-26,-70,-22,-30,-23,-23,-25
1.90833,-25,-69,-22,-29,-23,-24,-23
1.91667,-25,-70,-22,-28,-22,-24,-23
1.925,-25,-70,-23,-28,-22,-25,-23
1.93333,-25,-70,-23,-28,-23,-25,-23
1.94167,-25,-70,-23,-28,-23,-25,-23
1.95,-26,-71,-23,-29,-22,-26,-22
1.95833,-25,-72,-24,-31,-22,-26,-22
1.96667,-25,-73,-26,-32,-22,-27,-22
1.975,-26,-74,-26,-33,-22,-27,-20
1.98333,-25,-74,-26,-34,-22,-27,-21
1.99167,-25,-74,-25,-35,-22,-27,-21
2,-25,-73,-24,-34,-22,-27,-22
2.00833,-25,-73,-25,-34,-22,-25,-23
2.01667,-25,-74,-26,-32,-22,-26,-23
2.025,-24,-74,-25,-30,-21,-26,-22
2.03333,-25,-75,-24,-29,-22,-26,-22
2.04167,-26,-75,-24,-30,-23,-25,-21
2.05,-27,-75,-25,-32,-24,-25,-21
2.05833,-27,-76,-25,-33,-24,-26,-21
2.06667,-27,-76,-25,-34,-23,-27,-21
2.075,-27,-75,-24,-35,-23,-27,-21
2.08333,-27,-75,-24,-35,-23,-27,-22
2.09167,-27,-75,-24,-34,-23,-27,-21
2.1,-26,-75,-25,-32,-24,-26,-20
2.10833,-26,-77,-25,-32,-23,-26,-20
2.11667,-27,-77,-26,-31,-23,-26,-20
2.125,-28,-76,-26,-31,-23,-26,-21
2.13333,-29,-76,-26,-31,-23,-26,-21
2.14167,-29,-76,-26,-31,-23,-26,-21
2.15,-29,-76,-25,-33,-22,-26,-22
2.15833,-29,-75,-25,-34,-22,-26,-23
2.16667,-29,-75,-26,-34,-23,-27,-23
2.175,-29,-76,-27,-34,-23,-27,-24
2.18333,-29,-76,-27,-33,-22,-27,-24
2.19167,-29,-76,-27,-33,-22,-27,-23
2.2,-29,-75,-26,-33,-23,-26,-23
2.20833,-28,-75,-24,-32,-23,-25,-24
2.21667,-27,-75,-24,-32,-24,-25,-24
2.225,-26,-76,-25,-32,-25,-24,-24
2.23333,-26,-78,-26,-32,-24,-25,-25
2.24167,-27,-78,-26,-33,-23,-26,-25
2.25,-27,-79,-26,-33,-23,-27,-24
2.25833,-28,-79,-27,-33,-24,-28,-23
2.26667,-28,-79,-27,-32,-24,-28,-23
2.275,-27,-79,-27,-32,-24,-28,-23
2.28333,-27,-79,-28,-33,-23,-28,-24
2.29167,-27,-80,-27,-34,-22,-27,-24
2.3,-27,-82,-26,-34,-22,-27,-24
2.30833,-28,-83,-26,-34,-22,-27,-25
2.31667,-29,-83,-26,-34,-22,-26,-25
2.325,-29,-83,-26,-34,-22,-26,-25
2.33333,-28,-83,-25,-34,-23,-27,-23
2.34167,-28,-82,-25,-34,-23,-27,-24
2.35,-28,-81,-26,-34,-23,-27,-24
2.35833,-28,-81,-26,-34,-23,-27,-23
2.36667,-28,-81,-27,-34,-23,-26,-24
2.375,-28,-81,-27,-33,-24,-26,-24
2.38333,-28,-81,-27,-34,-25,-27,-24
2.39167,-27,-81,-27,-35,-25,-27,-25
2.4,-27,-81,-27,-35,-24,-26,-26
2.40833,-26,-81,-27,-34,-24,-26,-27
2.41667,-26,-81,-26,-34,-25,-26,-26
2.425,-27,-82,-26,-35,-25,-27,-25
2.43333,-29,-83,-26,-35,-26,-28,-25
2.44167,-29,-83,-26,-35,-26,-29,-24
2.45,-29,-82,-27,-34,-24,-29,-24
2.45833,-29,-83,-27,-35,-23,-28,-24
2.46667,-29,-84,-27,-35,-23,-27,-25
2.475,-29,-84,-26,-35,-22,-28,-25
2.48333,-29,-84,-27,-34,-23,-28,-26
2.49167,-29,-84,-27,-34,-25,-27,-25
2.5,-30,-84,-27,-33,-26,-26,-24
2.50833,-31,-83,-26,-32,-27,-26,-24
2.51667,-32,-84,-26,-31,-27,-26,-25
2.525,-32,-85,-26,-33,-27,-26,-25
2.53333,-31,-85,-27,-34,-27,-26,-26
2.54167,-29,-85,-27,-36,-26,-26,-27
2.55,-29,-85,-28,-36,-27,-26,-26
2.55833,-28,-85,-27,-36,-26,-26,-26
2.56667,-28,-85,-27,-35,-25,-27,-26
2.575,-28,-84,-27,-35,-24,-27,-25
2.58333,-28,-85,-27,-36,-23,-27,-25
2.59167,-29,-84,-27,-37,-23,-28,-26
2.6,-29,-84,-27,-36,-24,-29,-26
2.60833,-30,-85,-27,-36,-24,-29,-25
2.61667,-29,-86,-28,-35,-24,-30,-25
2.625,-29,-87,-28,-34,-24,-30,-25
2.63333,-29,-87,-28,-36,-23,-29,-25
2.64167,-29,-86,-27,-37,-23,-29,-24
2.65,-29,-85,-26,-37,-24,-29,-24
2.65833,-29,-85,-26,-37,-24,-29,-24
2.66667,-29,-86,-26,-36,-24,-30,-24
2.675,-29,-87,-27,-36,-24,-29,-24
2.68333,-29,-89,-27,-35,-25,-29,-25
2.69167,-29,-90,-27,-35,-25,-29,-26
2.7,-30,-92,-28,-36,-24,-28,-28
2.70833,-30,-92,-29,-36,-24,-28,-29
2.71667,-30,-91,-29,-36,-24,-28,-28
2.725,-30,-91,-29,-35,-24,-29,-27
2.73333,-30,-90,-29,-35,-24,-30,-26
2.74167,-30,-90,-28,-35,-25,-31,-26
2.75,-29,-88,-28,-34,-25,-31,-25
2.75833,-29,-87,-28,-34,-24,-30,-25
2.76667,-29,-88,-28,-34,-24,-29,-26
2.775,-29,-89,-28,-34,-25,-30,-27
2.78333,-29,-90,-28,-34,-26,-29,-29
2.79167,-30,-91,-27,-34,-25,-28,-28
2.8,-30,-91,-27,-34,-24,-27,-27
2.80833,-30,-90,-26,-35,-24,-27,-26
2.81667,-30,-90,-27,-36,-25,-27,-25
2.825,-30,-90,-28,-36,-25,-28,-25
2.83333,-29,-90,-29,-35,-24,-29,-25
2.84167,-30,-90,-30,-35,-22,-29,-25
2.85,-31,-90,-30,-35,-22,-29,-26
2.85833,-31,-90,-29,-35,-22,-29,-25
2.86667,-31,-90,-29,-34,-23,-29,-24
2.875,-30,-89,-28,-33,-22,-30,-22
2.88333,-29,-88,-27,-34,-21,-30,-23
2.89167,-29,-87,-27,-34,-21,-29,-24
2.9,-30,-83,-27,-34,-21,-28,-26
2.90833,-30,-79,-27,-34,-22,-28,-26
2.91667,-31,-76,-27,-34,-23,-28,-26
2.925,-30,-73,-28,-33,-23,-29,-27
2.93333,-30,-70,-29,-33,-23,-28,-27
2.94167,-29,-67,-29,-33,-24,-27,-28
2.95,-28,-65,-29,-33,-24,-27,-27
2.95833,-27,-63,-29,-34,-25,-28,-27
2.96667,-25,-61,-29,-35,-25,-28,-26
2.975,-23,-59,-29,-36,-25,-29,-26
2.98333,-20,-59,-28,-35,-25,-29,-26
2.99167,-16,-60,-29,-34,-24,-28,-26
3,-14,-61,-28,-35,-23,-28,-26
3.00833,-12,-62,-27,-35,-23,-28,-26
3.01667,-10,-63,-27,-36,-23,-30,-26
3.025,-7,-65,-28,-36,-23,-31,-27
3.03333,-4,-67,-29,-36,-23,-32,-27
3.04167,-1,-69,-29,-36,-22,-32,-27
3.05,1,-72,-28,-36,-22,-31,-27
3.05833,2,-74,-29,-36,-22,-30,-27
3.06667,3,-76,-29,-36,-22,-29,-26
3.075,2,-79,-28,-35,-23,-27,-26
3.08333,0,-81,-27,-35,-24,-27,-26
3.09167,-1,-83,-26,-33,-24,-27,-25
3.1,-1,-85,-26,-33,-23,-27,-24
3.10833,-3,-89,-25,-32,-22,-25,-24
3.11667,-6,-92,-25,-30,-20,-24,-23
3.125,-9,-94,-24,-30,-19,-24,-22
3.13333,-11,-94,-23,-29,-17,-22,-21
3.14167,-14,-95,-21,-27,-14,-20,-20
3.15,-16,-96,-19,-23,-12,-17,-18
3.15833,-17,-97,-17,-19,-9,-14,-16
3.16667,-19,-99,-13,-14,-6,-11,-12
3.175,-22,-100,-10,-9,-3,-9,-9
3.18333,-23,-102,-6,-6,-1,-6,-6
3.19167,-24,-102,-3,-2,3,-3,-3
3.2,-26,-103,1,1,5,-1,0
3.20833,-28,-105,3,2,6,1,2
3.21667,-30,-107,4,3,6,3,4
3.225,-31,-110,5,5,7,4,6
3.23333,-32,-113,5,6,8,4,7
3.24167,-33,-118,5,6,8,3,7
3.25,-35,-126,3,5,7,2,8
3.25833,-36,-135,2,4,5,1,7
3.26667,-38,-147,1,3,4,0,6
3.275,-40,-159,0,1,2,-1,4
3.28333,-41,-172,-3,-1,0,-2,2
3.29167,-42,-186,-5,-4,-2,-5,1
3.3,-44,-201,-6,-9,-5,-7,-1
3.30833,-46,-217,-8,-12,-6,-9,-4
3.31667,-50,-231,-10,-15,-6,-11,-5
3.325,-56,-243,-12,-18,-6,-12,-7
3.33333,-64,-253,-13,-19,-8,-13,-9
3.34167,-76,-262,-15,-21,-10,-14,-11
3.35,-89,-267,-17,-23,-13,-15,-12
3.35833,-104,-271,-19,-27,-14,-16,-13
3.36667,-121,-273,-21,-30,-15,-17,-15
3.375,-138,-272,-23,-32,-17,-20,-17
3.38333,-153,-268,-24,-35,-21,-22,-19
3.39167,-170,-263,-26,-37,-22,-25,-19
3.4,-185,-257,-27,-39,-23,-27,-20
3.40833,-197,-249,-28,-40,-24,-27,-21
3.41667,-205,-240,-29,-41,-25,-27,-22
3.425,-211,-231,-30,-43,-27,-27,-24
3.43333,-215,-220,-33,-44,-29,-29,-27
3.44167,-218,-208,-34,-46,-31,-30,-29
3.45,-216,-197,-36,-49,-33,-32,-32
3.45833,-212,-186,-39,-54,-37,-37,-36
3.46667,-206,-175,-44,-61,-43,-43,-40
3.475,-199,-164,-51,-72,-51,-50,-47
3.48333,-190,-153,-60,-86,-62,-59,-55
3.49167,-181,-142,-72,-105,-75,-70,-67
3.5,-169,-131,-87,-127,-89,-83,-81
3.50833,-158,-120,-104,-150,-103,-99,-98
3.51667,-148,-108,-121,-175,-118,-115,-115
3.525,-135,-97,-139,-198,-134,-131,-133
3.53333,-123,-86,-156,-219,-148,-146,-149
3.54167,-109,-77,-170,-237,-162,-159,-165
3.55,-96,-69,-182,-250,-173,-172,-179
3.55833,-84,-62,-192,-261,-183,-183,-191
3.56667,-72,-54,-199,-268,-191,-192,-198
3.575,-59,-47,-204,-272,-195,-197,-203
3.58333,-47,-39,-205,-272,-196,-199,-206
3.59167,-36,-33,-205,-269,-195,-199,-207
3.6,-26,-29,-204,-263,-193,-196,-204
3.60833,-16,-25,-202,-256,-188,-191,-200
3.61667,-5,-22,-198,-247,-181,-184,-195
3.625,4,-18,-192,-237,-174,-176,-188
3.63333,13,-15,-184,-224,-165,-168,-179
3.64167,22,-14,-174,-210,-156,-159,-169
3.65,28,-12,-164,-193,-147,-148,-158
3.65833,34,-12,-153,-177,-136,-136,-148
3.66667,40,-11,-141,-161,-125,-124,-135
3.675,45,-12,-128,-145,-115,-112,-123
3.68333,49,-12,-115,-128,-104,-100,-109
3.69167,54,-14,-103,-112,-92,-89,-96
3.7,57,-16,-90,-96,-80,-79,-83
3.70833,58,-18,-77,-81,-67,-69,-72
3.71667,59,-19,-63,-66,-55,-59,-60
3.725,59,-21,-50,-50,-43,-47,-48
3.73333,59,-23,-38,-35,-31,-35,-35
3.74167,60,-25,-27,-20,-19,-24,-24
3.75,61,-28,-16,-6,-8,-14,-14
3.75833,61,-31,-5,6,2,-5,-3
3.76667,60,-35,4,17,12,5,8
3.775,58,-37,13,28,21,14,17
3.78333,56,-40,20,36,29,23,25
3.79167,54,-43,27,43,36,31,33
3.8,52,-45,33,49,43,37,39
3.80833,49,-49,40,55,48,43,44
3.81667,47,-52,46,60,53,48,49
3.825,44,-56,51,65,58,52,54
3.83333,42,-59,55,69,62,56,57
3.84167,39,-61,59,72,66,58,61
3.85,37,-62,61,74,68,60,63
3.85833,34,-63,63,76,69,62,64
3.86667,30,-66,63,76,70,63,65
3.875,27,-68,63,76,70,64,66
3.88333,25,-70,63,76,70,64,67
3.89167,23,-72,64,74,70,64,66
3.9,22,-75,64,72,70,64,67
3.90833,20,-77,63,72,69,62,66
3.91667,18,-80,61,71,68,61,64
3.925,16,-82,60,70,67,60,62
3.93333,13,-84,58,67,64,59,61
3.94167,10,-85,56,64,61,56,60
3.95,8,-85,53,61,59,54,58
3.95833,6,-88,50,59,57,52,56
3.96667,3,-90,48,56,55,50,53
3.975,0,-92,46,53,54,48,51
3.98333,-2,-94,44,50,51,44,49
3.99167,-4,-97,42,46,49,41,46
4,-6,-98,40,42,46,38,43
4.00833,-7,-98,37,40,43,36,40
4.01667,-9,-99,34,36,40,33,37
4.025,-11,-101,32,32,37,30,34
4.03333,-12,-103,30,29,34,28,31
4.04167,-14,-105,26,27,32,26,29
4.05,-15,-106,23,25,29,24,24
4.05833,-17,-106,21,22,26,21,20
4.06667,-19,-106,19,18,23,20,17
4.075,-21,-105,17,15,21,19,16
4.08333,-22,-105,15,13,18,16,14
4.09167,-23,-106,12,10,16,14,13
4.1,-23,-108,10,7,14,11,10
4.10833,-24,-109,8,6,11,9,8
4.11667,-26,-110,5,4,9,6,6
4.125,-26,-110,3,1,7,4,4
4.13333,-26,-110,1,-2,4,2,1
4.14167,-27,-110,-2,-4,2,0,-1
4.15,-28,-110,-5,-7,1,-2,-2
4.15833,-29,-111,-7,-9,-1,-3,-3
4.16667,-29,-112,-9,-11,-1,-5,-5
4.175,-28,-112,-10,-11,-2,-6,-6
4.18333,-28,-113,-10,-13,-4,-7,-7
4.19167,-29,-114,-11,-16,-6,-9,-8
4.2,-29,-115,-12,-18,-7,-12,-9
4.20833,-28,-116,-12,-19,-7,-14,-9
4.21667,-29,-116,-14,-20,-8,-15,-11
4.225,-29,-117,-16,-21,-10,-15,-13
4.23333,-29,-119,-18,-21,-11,-16,-14
4.24167,-30,-119,-19,-21,-13,-17,-15
4.25,-31,-119,-21,-23,-14,-17,-17
4.25833,-32,-118,-22,-25,-14,-18,-17
4.26667,-33,-118,-23,-26,-15,-19,-17
4.275,-33,-117,-22,-28,-14,-19,-17
4.28333,-33,-117,-22,-29,-15,-20,-18
4.29167,-33,-117,-22,-30,-16,-21,-18
4.3,-33,-116,-24,-31,-17,-22,-19
4.30833,-32,-116,-24,-32,-18,-23,-21
4.31667,-32,-117,-25,-33,-18,-24,-22
4.325,-33,-118,-26,-33,-18,-24,-23
4.33333,-33,-119,-25,-32,-19,-23,-23
4.34167,-35,-119,-25,-31,-19,-23,-22
4.35,-36,-120,-25,-32,-20,-24,-21
4.35833,-37,-120,-24,-33,-20,-25,-22
4.36667,-36,-121,-24,-35,-19,-26,-24
4.375,-35,-120,-25,-36,-20,-26,-24
4.38333,-35,-119,-25,-36,-22,-26,-25
4.39167,-36,-119,-25,-35,-22,-26,-25
4.4,-36,-120,-26,-35,-21,-25,-26
4.40833,-35,-120,-27,-35,-20,-25,-26
4.41667,-34,-121,-27,-36,-19,-26,-26
4.425,-32,-121,-28,-36,-18,-27,-26
4.43333,-32,-122,-29,-37,-19,-27,-26
4.44167,-33,-122,-29,-37,-19,-27,-26
4.45,-33,-122,-28,-37,-19,-27,-27
4.45833,-33,-121,-28,-36,-19,-27,-27
4.46667,-32,-120,-28,-37,-20,-27,-26
4.475,-32,-119,-27,-37,-21,-26,-26
4.48333,-31,-118,-27,-37,-23,-27,-26
4.49167,-32,-119,-28,-36,-23,-27,-25
4.5,-33,-119,-28,-37,-22,-26,-25
4.50833,-33,-120,-28,-38,-21,-27,-26
4.51667,-34,-121,-28,-37,-21,-28,-26
4.525,-34,-121,-29,-37,-22,-28,-26
4.53333,-35,-120,-29,-37,-23,-27,-26
4.54167,-37,-120,-30,-37,-23,-27,-27
4.55,-37,-120,-31,-37,-22,-27,-28
4.55833,-37,-122,-30,-36,-22,-28,-28
4.56667,-37,-123,-30,-36,-22,-29,-26
4.575,-37,-124,-30,-36,-21,-29,-25
4.58333,-37,-124,-29,-36,-22,-28,-25
4.59167,-37,-124,-29,-37,-22,-28,-24
4.6,-36,-124,-30,-37,-23,-28,-25
4.60833,-36,-124,-31,-37,-23,-28,-25
4.61667,-35,-124,-31,-36,-23,-28,-26
4.625,-36,-125,-31,-36,-25,-29,-27
4.63333,-37,-126,-31,-36,-24,-29,-27
4.64167,-37,-127,-30,-37,-24,-28,-27
4.65,-36,-128,-30,-37,-24,-29,-27
4.65833,-34,-127,-30,-37,-24,-30,-28
4.66667,-34,-125,-30,-38,-25,-30,-27
4.675,-34,-124,-30,-38,-25,-28,-27
